SKU,IMAGE URL,TITLE,QUANTITY,"STATUS",DESCRIPTION,SAMPLE RETAIL PRICE,PRODUCT COST,MANUFACTURER,MANUFACTURER ID,MAIN CATEGORY,SUB CATEGORY,THUMBNAIL URL,WEIGHT,MAP PRICE,MSRP,UPC,ASIN,CUSTOM SHIPPING RATE,SHORT DESCRIPTION
<br>- Trail Wt.:  Tent  5lb 6oz         
<br>- Packed Wt.:  Tent  5lb 13oz
<br>- Fast Fly Wt.:  Tent  2lb 4oz         
<br>- Packed Size:  Tent 8"" x 20""
<br>- Floor Area:   Tent  39 sq ft        
<br>- Vestibule Area:  Tent 14 sq ft        
<br>- Head Height:  Tent 42""
<br>- Capacity:  3 person","239.0","146.54","Big Agnes","TSH3","Tents","3 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS46225.jpg","5.75","0.00","239.00","873840002141","","","Seedhouse Tent - 3 Person  Manufacture ID: TSH3    Seedhouse Series tents are strong, lightweight, three season backpacking tents that set up quickly due to their hub pole design. The all mesh tent body provides great ventilation and the full coverage fly gives you protection from the elements. This series has enough floor and storage space to stay comfortable and organized - all at a great value.",
"GS46108","http://www.inventorysource.com/images/gs/GS46108.jpg","MilkyWay Kids Tent","0",No,"<b>Kids Tent - MilkyWay Kids Tent</b><br>Manufacture ID: 9556-705K<br><br>Give the Kids a Tent of their own.  The large floorspace is big enough to sleep 2 to 3 comfortably.
<br>
<br>-80? x 60? x 38? 
<br>- Sleeps 2-3 
<br>- Simple assembly with shock-corded poles 
<br>- Durable polyester walls with polyurethane coating 
<br>- Rugged, water-proof floors 
<br>- Lots of mesh in ceiling for extra ventilation 
<br>- Rainfly included","41.1","24.46","Coleman","9556-705K","Tents","3 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS46108.jpg","7.0","0.00","41.10","076501015058","","","Kids Tent - MilkyWay Kids Tent  Manufacture ID: 9556-705K    Give the Kids a Tent of their own. The large floorspace is big enough to sleep 2 to 3 comfortably.    -80? x 60? x 38?   - Sleeps 2-3   - Simple assembly with shock-corded poles   - Durable polyester walls with polyurethane coating   - Rugged, water-proof floors   - Lots of mesh in ceiling for extra ventilation   - Rainfly included",
"GS46107","http://www.inventorysource.com/images/gs/GS46107.jpg","A-Frame Kids Tent","0",No,"A-Frame Kids Tent","22.0","16.39","Coleman","9556-406K","Tents","2 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS46107.jpg","4.0","0.00","27.54","076501013993","","","A-Frame Kids Tent",
"GS46109","http://www.inventorysource.com/images/gs/GS46109.jpg","Avior X2","0",No,"<b>Tents - Avior X2</b><br>Manufacture ID: 9830-246<br><br>This 3 season tent is great for Backpacking. It is lightwieght 2 person tent with a breathable canopy. 
<br>
<br>- Ultra stable, compact and lightweight 
<br>- 3 season tent 
<br>- Sleeps 2 
<br>- 8.6 sq ft of vestibule 
<br>- Center height: 39"" 
<br>- 91"" x 49"" 
<br>- Pack weight: 5 lbs 8oz 
<br>- Trail weight: 4 lbs 10 oz 
<br>- Tent floor: Nylon taffeta 
<br>- Tent rainfly: Polyester Ripstop 
<br>- Tent canopy: Polyester (breathable) 
<br>- Aluminum 7001-T6 poles 
<br>- Reflective trim along zipper cuffs and guy ropes so you can find them at night 
<br>- Integrated groundsheet can be zipped on and off 
<br>- Two-way compression carry bag","129.99","78.76","Coleman","9830-246","Tents","2 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS46109.jpg","6.0","0.00","129.99","076501013108","","","Tents - Avior X2  Manufacture ID: 9830-246    This 3 season tent is great for Backpacking. It is lightwieght 2 person tent with a breathable canopy.     - Ultra stable, compact and lightweight   - 3 season tent   - Sleeps 2   - 8.6 sq ft of vestibule   - Center height: 39""   - 91"" x 49""   - Pack weight: 5 lbs 8oz   - Trail weight: 4 lbs 10 oz   - Tent floor: Nylon taffeta   - Tent rainfly: Polyest",
"GS46104","http://www.inventorysource.com/images/gs/GS46104.jpg","Sundome Tent","0",No,"Tent camping is comfortable and roomy with this extra floorplan is ideal for the family.



&bull; Exclusive WeatherTec&trade; System -- Keeps you dry -- Guaranteed 

&bull; 10' x 12', sleeps 6 

&bull; 72&rdquo; height at center 

&bull; Freestanding design with shock-corded poles for easy and quick setup 

&bull; Two inside pockets for added storage 

&bull; Rugged floor with inverted seams keeps out water 

&bull; Mesh vents for increased ventilation and comfort 

&bull; Rainfly covers doors and windows 

&bull; Easy-to-follow instructions sewn into carry bag","132.0","97.73","Coleman","9180-600","Tents","6 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS46104.jpg","22.0","0.00","164.18","076501013269","","","Tent camping is comfortable and roomy with this extra floorplan is ideal for the family.&bull; Exclusive WeatherTec&trade; System -- Keeps you dry -- Guaranteed &bull; 10' x 12', sleeps 6 &bull; 72&rdquo; height at center &bull; Freestanding design with shock-corded poles for easy and quick setup &bull; Two inside pockets for added storage &bull; Rugged floor with inverted seams keeps out water &b",
"GS47439","http://www.inventorysource.com/images/gs/GS47439.jpg","Model #2 Shower Outhouse Tent","0",No,"<b>Model 2 Tent Shower Outhouse - </b><br>Manufacture ID: 300-0002-000<br><br>This shower / outhouse shelter provides the privacy you want for family camping.  Its 3'6"" X 3'6"" and 7' tall and includes a zippered port that lets you reach hanging towels on the outside.  
<br>
<br>The clever D-shaped door ensures easy access, and clips open for drying out after a refreshing shower.
<br>
<br>
<br>Specifications:
<br>
<br>Floor Size : 3.5' x 3.5' x 86"" Tall
<br>
<br>Body Material : Polyester 185T, PU/FR (600)
<br>
<br>Floor Material : Polyester 150D, Pu/FR (600)
<br>
<br>Coatings : Polyurethane Waterproofing and Fire Retardent.
<br>
<br>Zippers : Nylon #5
<br>
<br>Pole Set : Fiberglass 9.5mm
<br>
<br>Carry Weight : 9lbs","99.0","54.44","Winchester Tents","300-0002-000","Tents","Shelters","http://www.inventorysource.com/images/gs/t_GS47439.jpg","9.95","89.00","99.00","721209009068","","","Model 2 Tent Shower Outhouse -   Manufacture ID: 300-0002-000    This shower / outhouse shelter provides the privacy you want for family camping. Its 3'6"" X 3'6"" and 7' tall and includes a zippered port that lets you reach hanging towels on the outside.     The clever D-shaped door ensures easy access, and clips open for drying out after a refreshing shower.      Specifications:    Floor Size : 3.",
"GS45437","http://www.inventorysource.com/images/gs/GS45437.jpg","Fast & Light Tents","0",No,"MSR has made this superlight and spacious freestanding tent even more livable, adding a second door and vestibule &ndash; one for each person &ndash; while keeping it under 4 lbs!



-Spacious:  Unique pole configuration provides maximum interior space.

-Quick and Easy Setup:  All-in-one hub and swivel pole design is simple to use.

-Versatile:  Can be used as a double-wall tent for full protection or in two freestanding tarp-shelter modes with optional footprint.

-Livable:  Both vestibules provide dry entry, gear storage, and covered food-prep areas.

-No-drip Entries:  Flies/doors won't drip inside tent, so doors can be opened for additional venting options in light weather.



Specifications:

- Capacity: 2 people + gear 

- Floor + Vestibule Area: 29 + 9.5 ft.&#xB2; / 12.8 + .9 m2&#xB2;

- Interior Peak Height: 40 in./100 cm

- Minimum Weight: 4 lbs. 2oz./1.8 kg

- Packaged Weight: 5 lbs./2.2 kg","289.0","212.16","MSR","7475","Tents","2 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS45437.jpg","4.9","289.95","289.00","040818121603","","","MSR has made this superlight and spacious freestanding tent even more livable, adding a second door and vestibule &ndash; one for each person &ndash; while keeping it under 4 lbs!-Spacious: Unique pole configuration provides maximum interior space.-Quick and Easy Setup: All-in-one hub and swivel pole design is simple to use.-Versatile: Can be used as a double-wall tent for full protection or in tw",
"GS45438","http://www.inventorysource.com/images/gs/GS45438.jpg","Hubba Tent (2007 Model)","0",No,"<b>Fast & Light Tents - Hubba</b><br>Manufacture ID: 12159<br><br>Ultralight and spacious, this freestanding solo tent lets you sit up and read or endure a rainstorm in comfort, without adding unwanted pounds to your pack.
<br>
<br>-Superlight:  Weighs less than 3 lbs.
<br>-Spacious:  Unique pole configuration provides maximum interior space plus a large vestibule.
<br>-Quick and Easy Setup:  All-in-one hub and clip pole design is simple to use.
<br>-Versatile:  Can be used as a double-wall tent for full protection or in two freestanding tarp-shelter modes with optional footprint.
<br>-Livable: Vestibule area provides dry entry, gear storage, and a covered food-prep area.
<br>
<br>Specifications:
<br>- Capacity: 1 person + gear 
<br>- Floor + Vestibule Area: 17 + 9.5 ft  / 1.5 + .9 m  
<br>- Interior Peak Height: 40 in./100 cm 
<br>- Minimum Weight: 3 lbs./1.3 kg 
<br>- Packaged Weight: 3 lbs. 7 oz./1.6 kg 
<br>- Fly w/ Footprint Weight: 2 lbs. 3 oz./1 kg","249.0","176.79","MSR","12159","Tents","1 Person Solo","http://www.inventorysource.com/images/gs/t_GS45438.jpg","3.6","0.00","249.00","040818121597","","","Fast & Light Tents - Hubba  Manufacture ID: 12159    Ultralight and spacious, this freestanding solo tent lets you sit up and read or endure a rainstorm in comfort, without adding unwanted pounds to your pack.    -Superlight: Weighs less than 3 lbs.  -Spacious: Unique pole configuration provides maximum interior space plus a large vestibule.  -Quick and Easy Setup: All-in-one hub and clip pole des",
"GS47596","http://www.inventorysource.com/images/noImage.jpg","Perry Mesa, ScreenRoom/Tent Combo","115",Yes,"<b>Perry Mesa, ScreenRoom/Tent Combo - </b><br>Manufacture ID: PM100<br><br>The Perry Mesa provides a roomy tent combined with an even roomier screen room. Sleeps 4 in tent, 4 more in the screen room. All the great features and performance of Paha Que' tents and ScreenRooms built into one shelter. 
<br>
<br>There's nothing quite like a Perry Mesa; it sleeps up to 8 folks. You have the advantages of both a screen room and a tent, combined into a unit that's easy to set up, thanks to the unique design features that have become the hallmark of all Paha Que' high-quality outdoor products. 
<br>
<br>Features:
<br>
<br>- Unique 2-Room Tent and ScreenRoom Combo 
<br>- ScreenRoom area has Built-in sidewall awnings for versitile use 
<br>- Tent area sleeps 4-6, with 100% body, floor and rainfly seam sealing for total waterproofing 
<br>- Full set of guy lines and ground stakes 
<br>- Oversized stuff sack for easy storage 
<br>- Vertical walls ensure maximum headroom, even in the corners 
<br>- ScreenRoom area has two large doors for that inside-out feel 
<br>
<br>Specifications:
<br>
<br>- Floor Size: 10' x 14' Total
<br>- 10'x6'-6"" Tent area 
<br>- 10'x7'-6"" ScreenRoom
<br>- Height of side walls: 5'-6""
<br>- Inside height: 6'-6"" at peak 
<br>- Awnings: All three are 9'x5'-6""
<br>
<br>Materials:
<br>
<br>- Roof:  1.8 oz. high-tenacity ""no-see-um"" grade mesh over Tent and ScreenRoom areas
<br>- Sidewalls:  1.8 oz. high-tenacity ""no-see-um"" grade mesh
<br>- Awnings:  190T Polyester, with heavy-duty waterproofing and UV coatings.
<br>- Poles:  22mm (3/4"") 6000 Series aluminum alloy
<br>- Zippers:  YBS with corrosion-resistant nickel sliders
<br>- Rainfly:  75D Polyester Oxford with heavy duty waterproofing and UV coatings","599.99","359.4","Paha Que","PM100","Tents","7+ Person Tents","http://www.inventorysource.com/images/noImage.jpg","33.6","529.00","599.99","721209051005","","","Perry Mesa, ScreenRoom/Tent Combo -   Manufacture ID: PM100    The Perry Mesa provides a roomy tent combined with an even roomier screen room. Sleeps 4 in tent, 4 more in the screen room. All the great features and performance of Paha Que' tents and ScreenRooms built into one shelter.     There's nothing quite like a Perry Mesa; it sleeps up to 8 folks. You have the advantages of both a screen roo",
"GS47511","http://www.inventorysource.com/images/gs/GS47511.jpg","Seedhouse 2 Superlight, Green","0",No,"<b>Seedhouse Superlight - 2 Person</b><br>Manufacture ID: TSH2SL<br><br>Seedhouse SL tents are ideal for solo backpackers, thru-hikers, touring cyclists and other lightweight disciples. The all mesh tent body provides great ventilation and the full coverage fly offers protection from the elements. Free-standing with a hub-pole system, one person can set these tents up in minutes. Our Superlight tents are the lightest, roomiest, free-standing, double wall tents around.
<br>
<br>Features:
<br>   
<br>- Free standing, three season, superlight backpacking tents 
<br>- DAC Featherlite NSL pole system - featuring &ldquo;GREEN&rdquo; anodizing. DAC poles are super light and strong 9mm poles with press-fit connectors and lightweight hubs. 
<br>- Single hub/pole system makes set up easy 
<br>- Plastic clips attach the tent body to the pole frame for quick and easy set-up 
<br>- Fly is 20D nylon rip-stop with a silicone treatment and 1200mm waterproof polyurethane coating 
<br>- Tent body is 20D nylon mesh for excellent cross ventilation 
<br>- Floor is a bathtub design, 30D nylon rip-stop with a silicone treatment and 1200mm waterproof polyurethane coating 
<br>- D shaped door with mesh pocket above 
<br>- Storm flap over vestibule zipper 
<br>- All seams are taped 
<br>- 13 Superlight, X-peg stakes included 
<br>- Footprint sold separately
<br>
<br>- Capacity:  2 person","319.0","195.41","Big Agnes","TSH2SL","Tents","2 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS47511.jpg","4.6","0.00","319.00","873840002189","","","Seedhouse Superlight - 2 Person  Manufacture ID: TSH2SL    Seedhouse SL tents are ideal for solo backpackers, thru-hikers, touring cyclists and other lightweight disciples. The all mesh tent body provides great ventilation and the full coverage fly offers protection from the elements. Free-standing with a hub-pole system, one person can set these tents up in minutes. Our Superlight tents are the l",
"GS47510","http://www.inventorysource.com/images/gs/GS47510.jpg","Seedhouse 1 Superlight, Green","0",No,"<b>Seedhouse Superlight - 1 Person</b><br>Manufacture ID: TSH1SL<br><br>Seedhouse SL tents are ideal for solo backpackers, thru-hikers, touring cyclists and other lightweight disciples.  The all mesh tent body provides great ventilation and the full coverage fly offers protection from the elements.  Free-standing with a hub-pole system, one person can set these tents up in minutes.  Our Superlight tents are the lightest, roomiest, free-standing, double wall tents around.
